,period,respondent,respondent-name,fueltype,type-name,value,value-units
9018,2023-11-20T03,CAL,California,WND,Wind,3699,megawatthours
9019,2023-11-20T04,CAL,California,WND,Wind,3940,megawatthours
9020,2023-11-20T05,CAL,California,WND,Wind,4070,megawatthours
9021,2023-11-20T06,CAL,California,WND,Wind,4048,megawatthours
9022,2023-11-20T07,CAL,California,WND,Wind,3719,megawatthours
9023,2023-11-20T08,CAL,California,WND,Wind,3393,megawatthours
9024,2023-11-20T09,CAL,California,WND,Wind,2745,megawatthours
9025,2023-11-20T10,CAL,California,WND,Wind,2190,megawatthours
9026,2023-11-20T11,CAL,California,WND,Wind,2159,megawatthours
9027,2023-11-20T12,CAL,California,WND,Wind,2326,megawatthours
9028,2023-11-20T13,CAL,California,WND,Wind,2550,megawatthours
9029,2023-11-20T14,CAL,California,WND,Wind,2327,megawatthours
9030,2023-11-20T15,CAL,California,WND,Wind,2087,megawatthours
9031,2023-11-20T16,CAL,California,WND,Wind,2008,megawatthours
9032,2023-11-20T17,CAL,California,WND,Wind,1942,megawatthours
9033,2023-11-20T18,CAL,California,WND,Wind,2045,megawatthours
9034,2023-11-20T19,CAL,California,WND,Wind,2162,megawatthours
9035,2023-11-20T20,CAL,California,WND,Wind,2362,megawatthours
9036,2023-11-20T21,CAL,California,WND,Wind,2463,megawatthours
9037,2023-11-20T22,CAL,California,WND,Wind,2500,megawatthours
9038,2023-11-20T23,CAL,California,WND,Wind,2664,megawatthours
9039,2023-11-21T00,CAL,California,WND,Wind,2399,megawatthours
9040,2023-11-21T01,CAL,California,WND,Wind,2384,megawatthours
9041,2023-11-21T02,CAL,California,WND,Wind,2067,megawatthours
9042,2023-11-21T03,CAL,California,WND,Wind,1669,megawatthours
9043,2023-11-21T04,CAL,California,WND,Wind,1591,megawatthours
9044,2023-11-21T05,CAL,California,WND,Wind,1552,megawatthours
9045,2023-11-21T06,CAL,California,WND,Wind,1534,megawatthours
9046,2023-11-21T07,CAL,California,WND,Wind,1689,megawatthours
9047,2023-11-21T08,CAL,California,WND,Wind,1673,megawatthours
9048,2023-11-21T09,CAL,California,WND,Wind,1636,megawatthours
9049,2023-11-21T10,CAL,California,WND,Wind,1564,megawatthours
9050,2023-11-21T11,CAL,California,WND,Wind,1570,megawatthours
9051,2023-11-21T12,CAL,California,WND,Wind,1530,megawatthours
9052,2023-11-21T13,CAL,California,WND,Wind,1378,megawatthours
9053,2023-11-21T14,CAL,California,WND,Wind,1246,megawatthours
9054,2023-11-21T15,CAL,California,WND,Wind,1246,megawatthours
9055,2023-11-21T16,CAL,California,WND,Wind,1250,megawatthours
9056,2023-11-21T17,CAL,California,WND,Wind,1121,megawatthours
9057,2023-11-21T18,CAL,California,WND,Wind,1114,megawatthours
9058,2023-11-21T19,CAL,California,WND,Wind,1087,megawatthours
9059,2023-11-21T20,CAL,California,WND,Wind,1082,megawatthours
9060,2023-11-21T21,CAL,California,WND,Wind,1085,megawatthours
9061,2023-11-21T22,CAL,California,WND,Wind,1095,megawatthours
9062,2023-11-21T23,CAL,California,WND,Wind,867,megawatthours
9063,2023-11-22T00,CAL,California,WND,Wind,626,megawatthours
9064,2023-11-22T01,CAL,California,WND,Wind,509,megawatthours
9065,2023-11-22T02,CAL,California,WND,Wind,451,megawatthours
9066,2023-11-22T03,CAL,California,WND,Wind,462,megawatthours
9067,2023-11-22T04,CAL,California,WND,Wind,496,megawatthours
9068,2023-11-22T05,CAL,California,WND,Wind,477,megawatthours
9069,2023-11-22T06,CAL,California,WND,Wind,443,megawatthours
9070,2023-11-22T07,CAL,California,WND,Wind,402,megawatthours
9071,2023-11-22T08,CAL,California,WND,Wind,379,megawatthours
9072,2023-11-22T09,CAL,California,WND,Wind,369,megawatthours
9073,2023-11-22T10,CAL,California,WND,Wind,357,megawatthours
9074,2023-11-22T11,CAL,California,WND,Wind,371,megawatthours
9075,2023-11-22T12,CAL,California,WND,Wind,392,megawatthours
9076,2023-11-22T13,CAL,California,WND,Wind,397,megawatthours
9077,2023-11-22T14,CAL,California,WND,Wind,415,megawatthours
9078,2023-11-22T15,CAL,California,WND,Wind,434,megawatthours
9079,2023-11-22T16,CAL,California,WND,Wind,436,megawatthours
9080,2023-11-22T17,CAL,California,WND,Wind,348,megawatthours
9081,2023-11-22T18,CAL,California,WND,Wind,282,megawatthours
9082,2023-11-22T19,CAL,California,WND,Wind,300,megawatthours
9083,2023-11-22T20,CAL,California,WND,Wind,327,megawatthours
9084,2023-11-22T21,CAL,California,WND,Wind,293,megawatthours
9085,2023-11-22T22,CAL,California,WND,Wind,251,megawatthours
9086,2023-11-22T23,CAL,California,WND,Wind,165,megawatthours
9087,2023-11-23T00,CAL,California,WND,Wind,123,megawatthours
9088,2023-11-23T01,CAL,California,WND,Wind,138,megawatthours
9089,2023-11-23T02,CAL,California,WND,Wind,174,megawatthours
9090,2023-11-23T03,CAL,California,WND,Wind,279,megawatthours
9091,2023-11-23T04,CAL,California,WND,Wind,375,megawatthours
9092,2023-11-23T05,CAL,California,WND,Wind,400,megawatthours
9093,2023-11-23T06,CAL,California,WND,Wind,409,megawatthours
9094,2023-11-23T07,CAL,California,WND,Wind,391,megawatthours
9095,2023-11-23T08,CAL,California,WND,Wind,318,megawatthours
9096,2023-11-23T09,CAL,California,WND,Wind,314,megawatthours
9097,2023-11-23T10,CAL,California,WND,Wind,482,megawatthours
9098,2023-11-23T11,CAL,California,WND,Wind,612,megawatthours
9099,2023-11-23T12,CAL,California,WND,Wind,698,megawatthours
9100,2023-11-23T13,CAL,California,WND,Wind,1398,megawatthours
9101,2023-11-23T14,CAL,California,WND,Wind,1354,megawatthours
9102,2023-11-23T15,CAL,California,WND,Wind,2047,megawatthours
9103,2023-11-23T16,CAL,California,WND,Wind,2209,megawatthours
9104,2023-11-23T17,CAL,California,WND,Wind,1609,megawatthours
9105,2023-11-23T18,CAL,California,WND,Wind,1149,megawatthours
9106,2023-11-23T19,CAL,California,WND,Wind,1760,megawatthours
9107,2023-11-23T20,CAL,California,WND,Wind,2365,megawatthours
9108,2023-11-23T21,CAL,California,WND,Wind,3179,megawatthours
9109,2023-11-23T22,CAL,California,WND,Wind,3192,megawatthours
9110,2023-11-23T23,CAL,California,WND,Wind,3196,megawatthours
9111,2023-11-24T00,CAL,California,WND,Wind,3310,megawatthours
9112,2023-11-24T01,CAL,California,WND,Wind,2932,megawatthours
9113,2023-11-24T02,CAL,California,WND,Wind,2690,megawatthours
9114,2023-11-24T03,CAL,California,WND,Wind,2519,megawatthours
9115,2023-11-24T04,CAL,California,WND,Wind,2552,megawatthours
9116,2023-11-24T05,CAL,California,WND,Wind,2716,megawatthours
9117,2023-11-24T06,CAL,California,WND,Wind,2886,megawatthours
9118,2023-11-24T07,CAL,California,WND,Wind,2817,megawatthours
9119,2023-11-24T08,CAL,California,WND,Wind,2908,megawatthours
9120,2023-11-24T09,CAL,California,WND,Wind,3059,megawatthours
9121,2023-11-24T10,CAL,California,WND,Wind,3046,megawatthours
9122,2023-11-24T11,CAL,California,WND,Wind,2958,megawatthours
9123,2023-11-24T12,CAL,California,WND,Wind,2934,megawatthours
9124,2023-11-24T13,CAL,California,WND,Wind,2668,megawatthours
9125,2023-11-24T14,CAL,California,WND,Wind,2728,megawatthours
9126,2023-11-24T15,CAL,California,WND,Wind,2664,megawatthours
9127,2023-11-24T16,CAL,California,WND,Wind,2507,megawatthours
9128,2023-11-24T17,CAL,California,WND,Wind,2374,megawatthours
9129,2023-11-24T18,CAL,California,WND,Wind,2098,megawatthours
9130,2023-11-24T19,CAL,California,WND,Wind,1880,megawatthours
9131,2023-11-24T20,CAL,California,WND,Wind,1693,megawatthours
9132,2023-11-24T21,CAL,California,WND,Wind,1428,megawatthours
9133,2023-11-24T22,CAL,California,WND,Wind,1309,megawatthours
9134,2023-11-24T23,CAL,California,WND,Wind,1151,megawatthours
9135,2023-11-25T00,CAL,California,WND,Wind,1042,megawatthours
9136,2023-11-25T01,CAL,California,WND,Wind,987,megawatthours
9137,2023-11-25T02,CAL,California,WND,Wind,909,megawatthours
9138,2023-11-25T03,CAL,California,WND,Wind,927,megawatthours
9139,2023-11-25T04,CAL,California,WND,Wind,884,megawatthours
9140,2023-11-25T05,CAL,California,WND,Wind,719,megawatthours
9141,2023-11-25T06,CAL,California,WND,Wind,813,megawatthours
9142,2023-11-25T07,CAL,California,WND,Wind,795,megawatthours
9143,2023-11-25T08,CAL,California,WND,Wind,775,megawatthours
9144,2023-11-25T09,CAL,California,WND,Wind,841,megawatthours
9145,2023-11-25T10,CAL,California,WND,Wind,712,megawatthours
9146,2023-11-25T11,CAL,California,WND,Wind,766,megawatthours
9147,2023-11-25T12,CAL,California,WND,Wind,815,megawatthours
9148,2023-11-25T13,CAL,California,WND,Wind,836,megawatthours
9149,2023-11-25T14,CAL,California,WND,Wind,841,megawatthours
9150,2023-11-25T15,CAL,California,WND,Wind,877,megawatthours
9151,2023-11-25T16,CAL,California,WND,Wind,874,megawatthours
9152,2023-11-25T17,CAL,California,WND,Wind,1046,megawatthours
9153,2023-11-25T18,CAL,California,WND,Wind,1252,megawatthours
9154,2023-11-25T19,CAL,California,WND,Wind,1645,megawatthours
9155,2023-11-25T20,CAL,California,WND,Wind,1729,megawatthours
9156,2023-11-25T21,CAL,California,WND,Wind,1469,megawatthours
9157,2023-11-25T22,CAL,California,WND,Wind,1231,megawatthours
9158,2023-11-25T23,CAL,California,WND,Wind,1122,megawatthours
9159,2023-11-26T00,CAL,California,WND,Wind,1029,megawatthours
9160,2023-11-26T01,CAL,California,WND,Wind,866,megawatthours
9161,2023-11-26T02,CAL,California,WND,Wind,724,megawatthours
9162,2023-11-26T03,CAL,California,WND,Wind,682,megawatthours
9163,2023-11-26T04,CAL,California,WND,Wind,781,megawatthours
9164,2023-11-26T05,CAL,California,WND,Wind,833,megawatthours
9165,2023-11-26T06,CAL,California,WND,Wind,900,megawatthours
9166,2023-11-26T07,CAL,California,WND,Wind,795,megawatthours
9167,2023-11-26T08,CAL,California,WND,Wind,718,megawatthours
9168,2023-11-26T09,CAL,California,WND,Wind,842,megawatthours
9169,2023-11-26T10,CAL,California,WND,Wind,850,megawatthours
9170,2023-11-26T11,CAL,California,WND,Wind,791,megawatthours
9171,2023-11-26T12,CAL,California,WND,Wind,919,megawatthours
9172,2023-11-26T13,CAL,California,WND,Wind,1128,megawatthours
9173,2023-11-26T14,CAL,California,WND,Wind,1273,megawatthours
9174,2023-11-26T15,CAL,California,WND,Wind,1221,megawatthours
9175,2023-11-26T16,CAL,California,WND,Wind,1249,megawatthours
9176,2023-11-26T17,CAL,California,WND,Wind,1256,megawatthours
9177,2023-11-26T18,CAL,California,WND,Wind,1364,megawatthours
9178,2023-11-26T19,CAL,California,WND,Wind,1438,megawatthours
9179,2023-11-26T20,CAL,California,WND,Wind,1561,megawatthours
9180,2023-11-26T21,CAL,California,WND,Wind,1517,megawatthours
9181,2023-11-26T22,CAL,California,WND,Wind,1342,megawatthours
9182,2023-11-26T23,CAL,California,WND,Wind,1177,megawatthours
9183,2023-11-27T00,CAL,California,WND,Wind,1125,megawatthours
9184,2023-11-27T01,CAL,California,WND,Wind,1055,megawatthours
9185,2023-11-27T02,CAL,California,WND,Wind,890,megawatthours
9186,2023-11-27T03,CAL,California,WND,Wind,957,megawatthours
9187,2023-11-27T04,CAL,California,WND,Wind,958,megawatthours
9188,2023-11-27T05,CAL,California,WND,Wind,982,megawatthours
9189,2023-11-27T06,CAL,California,WND,Wind,1007,megawatthours
9190,2023-11-27T07,CAL,California,WND,Wind,1187,megawatthours
9191,2023-11-27T08,CAL,California,WND,Wind,1345,megawatthours
9192,2023-11-27T09,CAL,California,WND,Wind,1188,megawatthours
9193,2023-11-27T10,CAL,California,WND,Wind,942,megawatthours
9194,2023-11-27T11,CAL,California,WND,Wind,929,megawatthours
9195,2023-11-27T12,CAL,California,WND,Wind,939,megawatthours
9196,2023-11-27T13,CAL,California,WND,Wind,887,megawatthours
9197,2023-11-27T14,CAL,California,WND,Wind,889,megawatthours
9198,2023-11-27T15,CAL,California,WND,Wind,871,megawatthours
9199,2023-11-27T16,CAL,California,WND,Wind,939,megawatthours
9200,2023-11-27T17,CAL,California,WND,Wind,1012,megawatthours
9201,2023-11-27T18,CAL,California,WND,Wind,942,megawatthours
9202,2023-11-27T19,CAL,California,WND,Wind,944,megawatthours
9203,2023-11-27T20,CAL,California,WND,Wind,912,megawatthours
9204,2023-11-27T21,CAL,California,WND,Wind,915,megawatthours
9205,2023-11-27T22,CAL,California,WND,Wind,915,megawatthours
9206,2023-11-27T23,CAL,California,WND,Wind,902,megawatthours
9207,2023-11-28T00,CAL,California,WND,Wind,856,megawatthours
9208,2023-11-28T01,CAL,California,WND,Wind,835,megawatthours
9209,2023-11-28T02,CAL,California,WND,Wind,785,megawatthours
9210,2023-11-28T03,CAL,California,WND,Wind,730,megawatthours
9211,2023-11-28T04,CAL,California,WND,Wind,712,megawatthours
9212,2023-11-28T05,CAL,California,WND,Wind,645,megawatthours
9213,2023-11-28T06,CAL,California,WND,Wind,556,megawatthours
9214,2023-11-28T07,CAL,California,WND,Wind,505,megawatthours
9215,2023-11-28T08,CAL,California,WND,Wind,581,megawatthours
9216,2023-11-28T09,CAL,California,WND,Wind,634,megawatthours
9217,2023-11-28T10,CAL,California,WND,Wind,627,megawatthours
9218,2023-11-28T11,CAL,California,WND,Wind,486,megawatthours
9219,2023-11-28T12,CAL,California,WND,Wind,470,megawatthours
9220,2023-11-28T13,CAL,California,WND,Wind,582,megawatthours
9221,2023-11-28T14,CAL,California,WND,Wind,606,megawatthours
9222,2023-11-28T15,CAL,California,WND,Wind,651,megawatthours
9223,2023-11-28T16,CAL,California,WND,Wind,614,megawatthours
9224,2023-11-28T17,CAL,California,WND,Wind,635,megawatthours
9225,2023-11-28T18,CAL,California,WND,Wind,520,megawatthours
9226,2023-11-28T19,CAL,California,WND,Wind,495,megawatthours
9227,2023-11-28T20,CAL,California,WND,Wind,480,megawatthours
9228,2023-11-28T21,CAL,California,WND,Wind,496,megawatthours
9229,2023-11-28T22,CAL,California,WND,Wind,446,megawatthours
9230,2023-11-28T23,CAL,California,WND,Wind,283,megawatthours
9231,2023-11-29T00,CAL,California,WND,Wind,182,megawatthours
9232,2023-11-29T01,CAL,California,WND,Wind,126,megawatthours
9233,2023-11-29T02,CAL,California,WND,Wind,154,megawatthours
9234,2023-11-29T03,CAL,California,WND,Wind,177,megawatthours
9235,2023-11-29T04,CAL,California,WND,Wind,253,megawatthours
9236,2023-11-29T05,CAL,California,WND,Wind,271,megawatthours
9237,2023-11-29T06,CAL,California,WND,Wind,213,megawatthours
9238,2023-11-29T07,CAL,California,WND,Wind,312,megawatthours
9239,2023-11-29T08,CAL,California,WND,Wind,345,megawatthours
9240,2023-11-29T09,CAL,California,WND,Wind,387,megawatthours
9241,2023-11-29T10,CAL,California,WND,Wind,363,megawatthours
9242,2023-11-29T11,CAL,California,WND,Wind,424,megawatthours
9243,2023-11-29T12,CAL,California,WND,Wind,444,megawatthours
9244,2023-11-29T13,CAL,California,WND,Wind,481,megawatthours
9245,2023-11-29T14,CAL,California,WND,Wind,653,megawatthours
9246,2023-11-29T15,CAL,California,WND,Wind,1089,megawatthours
9247,2023-11-29T16,CAL,California,WND,Wind,1211,megawatthours
9248,2023-11-29T17,CAL,California,WND,Wind,842,megawatthours
9249,2023-11-29T18,CAL,California,WND,Wind,826,megawatthours
9250,2023-11-29T19,CAL,California,WND,Wind,1105,megawatthours
9251,2023-11-29T20,CAL,California,WND,Wind,1348,megawatthours
9252,2023-11-29T21,CAL,California,WND,Wind,1616,megawatthours
9253,2023-11-29T22,CAL,California,WND,Wind,1922,megawatthours
9254,2023-11-29T23,CAL,California,WND,Wind,2282,megawatthours
9255,2023-11-30T00,CAL,California,WND,Wind,2126,megawatthours
9256,2023-11-30T01,CAL,California,WND,Wind,2196,megawatthours
9257,2023-11-30T02,CAL,California,WND,Wind,2147,megawatthours
9258,2023-11-30T03,CAL,California,WND,Wind,2076,megawatthours
9259,2023-11-30T04,CAL,California,WND,Wind,2241,megawatthours
9260,2023-11-30T05,CAL,California,WND,Wind,2431,megawatthours
9261,2023-11-30T06,CAL,California,WND,Wind,2808,megawatthours
9262,2023-11-30T07,CAL,California,WND,Wind,3201,megawatthours
9263,2023-11-30T08,CAL,California,WND,Wind,3326,megawatthours
9264,2023-11-30T09,CAL,California,WND,Wind,3160,megawatthours
9265,2023-11-30T10,CAL,California,WND,Wind,3097,megawatthours
9266,2023-11-30T11,CAL,California,WND,Wind,3067,megawatthours
9267,2023-11-30T12,CAL,California,WND,Wind,3106,megawatthours
9268,2023-11-30T13,CAL,California,WND,Wind,3014,megawatthours
9269,2023-11-30T14,CAL,California,WND,Wind,3061,megawatthours
9270,2023-11-30T15,CAL,California,WND,Wind,3093,megawatthours
9271,2023-11-30T16,CAL,California,WND,Wind,3038,megawatthours
9272,2023-11-30T17,CAL,California,WND,Wind,2934,megawatthours
9273,2023-11-30T18,CAL,California,WND,Wind,2680,megawatthours
9274,2023-11-30T19,CAL,California,WND,Wind,2593,megawatthours
9275,2023-11-30T20,CAL,California,WND,Wind,2230,megawatthours
9276,2023-11-30T21,CAL,California,WND,Wind,2221,megawatthours
9277,2023-11-30T22,CAL,California,WND,Wind,2676,megawatthours
9278,2023-11-30T23,CAL,California,WND,Wind,2957,megawatthours
9279,2023-12-01T00,CAL,California,WND,Wind,3261,megawatthours
9280,2023-12-01T01,CAL,California,WND,Wind,3327,megawatthours
9281,2023-12-01T02,CAL,California,WND,Wind,3332,megawatthours
9282,2023-12-01T03,CAL,California,WND,Wind,3465,megawatthours
9283,2023-12-01T04,CAL,California,WND,Wind,3799,megawatthours
9284,2023-12-01T05,CAL,California,WND,Wind,3795,megawatthours
9285,2023-12-01T06,CAL,California,WND,Wind,3922,megawatthours
9286,2023-12-01T07,CAL,California,WND,Wind,3632,megawatthours
9287,2023-12-01T08,CAL,California,WND,Wind,3698,megawatthours
9288,2023-12-01T09,CAL,California,WND,Wind,3932,megawatthours
9289,2023-12-01T10,CAL,California,WND,Wind,3701,megawatthours
9290,2023-12-01T11,CAL,California,WND,Wind,3299,megawatthours
9291,2023-12-01T12,CAL,California,WND,Wind,3296,megawatthours
9292,2023-12-01T13,CAL,California,WND,Wind,2891,megawatthours
9293,2023-12-01T14,CAL,California,WND,Wind,3044,megawatthours
9294,2023-12-01T15,CAL,California,WND,Wind,3103,megawatthours
9295,2023-12-01T16,CAL,California,WND,Wind,3266,megawatthours
9296,2023-12-01T17,CAL,California,WND,Wind,3295,megawatthours
9297,2023-12-01T18,CAL,California,WND,Wind,3620,megawatthours
9298,2023-12-01T19,CAL,California,WND,Wind,3582,megawatthours
9299,2023-12-01T20,CAL,California,WND,Wind,3101,megawatthours
9300,2023-12-01T21,CAL,California,WND,Wind,2891,megawatthours
9301,2023-12-01T22,CAL,California,WND,Wind,3132,megawatthours
9302,2023-12-01T23,CAL,California,WND,Wind,3473,megawatthours
9303,2023-12-02T00,CAL,California,WND,Wind,3435,megawatthours
9304,2023-12-02T01,CAL,California,WND,Wind,3413,megawatthours
9305,2023-12-02T02,CAL,California,WND,Wind,3012,megawatthours
9306,2023-12-02T03,CAL,California,WND,Wind,3201,megawatthours
9307,2023-12-02T04,CAL,California,WND,Wind,3066,megawatthours
9308,2023-12-02T05,CAL,California,WND,Wind,2896,megawatthours
9309,2023-12-02T06,CAL,California,WND,Wind,2761,megawatthours
9310,2023-12-02T07,CAL,California,WND,Wind,2591,megawatthours
9311,2023-12-02T08,CAL,California,WND,Wind,2525,megawatthours
9312,2023-12-02T09,CAL,California,WND,Wind,2547,megawatthours
9313,2023-12-02T10,CAL,California,WND,Wind,2306,megawatthours
9314,2023-12-02T11,CAL,California,WND,Wind,2370,megawatthours
9315,2023-12-02T12,CAL,California,WND,Wind,2494,megawatthours
9316,2023-12-02T13,CAL,California,WND,Wind,2643,megawatthours
9317,2023-12-02T14,CAL,California,WND,Wind,2536,megawatthours
9318,2023-12-02T15,CAL,California,WND,Wind,1874,megawatthours
9319,2023-12-02T16,CAL,California,WND,Wind,1678,megawatthours
9320,2023-12-02T17,CAL,California,WND,Wind,1545,megawatthours
9321,2023-12-02T18,CAL,California,WND,Wind,1436,megawatthours
9322,2023-12-02T19,CAL,California,WND,Wind,1363,megawatthours
9323,2023-12-02T20,CAL,California,WND,Wind,1467,megawatthours
9324,2023-12-02T21,CAL,California,WND,Wind,1132,megawatthours
9325,2023-12-02T22,CAL,California,WND,Wind,879,megawatthours
9326,2023-12-02T23,CAL,California,WND,Wind,1399,megawatthours
9327,2023-12-03T00,CAL,California,WND,Wind,2175,megawatthours
9328,2023-12-03T01,CAL,California,WND,Wind,2472,megawatthours
9329,2023-12-03T02,CAL,California,WND,Wind,2718,megawatthours
9330,2023-12-03T03,CAL,California,WND,Wind,2661,megawatthours
9331,2023-12-03T04,CAL,California,WND,Wind,2671,megawatthours
9332,2023-12-03T05,CAL,California,WND,Wind,2769,megawatthours
9333,2023-12-03T06,CAL,California,WND,Wind,2849,megawatthours
9334,2023-12-03T07,CAL,California,WND,Wind,2930,megawatthours
9335,2023-12-03T08,CAL,California,WND,Wind,2831,megawatthours
9336,2023-12-03T09,CAL,California,WND,Wind,2776,megawatthours
9337,2023-12-03T10,CAL,California,WND,Wind,2685,megawatthours
9338,2023-12-03T11,CAL,California,WND,Wind,2778,megawatthours
9339,2023-12-03T12,CAL,California,WND,Wind,2823,megawatthours
9340,2023-12-03T13,CAL,California,WND,Wind,2385,megawatthours
9341,2023-12-03T14,CAL,California,WND,Wind,2135,megawatthours
9342,2023-12-03T15,CAL,California,WND,Wind,2531,megawatthours
9343,2023-12-03T16,CAL,California,WND,Wind,2434,megawatthours
9344,2023-12-03T17,CAL,California,WND,Wind,1956,megawatthours
9345,2023-12-03T18,CAL,California,WND,Wind,1518,megawatthours
9346,2023-12-03T19,CAL,California,WND,Wind,805,megawatthours
9347,2023-12-03T20,CAL,California,WND,Wind,650,megawatthours
9348,2023-12-03T21,CAL,California,WND,Wind,1117,megawatthours
9349,2023-12-03T22,CAL,California,WND,Wind,1014,megawatthours
9350,2023-12-03T23,CAL,California,WND,Wind,1018,megawatthours
9351,2023-12-04T00,CAL,California,WND,Wind,1118,megawatthours
9352,2023-12-04T01,CAL,California,WND,Wind,1129,megawatthours
9353,2023-12-04T02,CAL,California,WND,Wind,1164,megawatthours
9354,2023-12-04T03,CAL,California,WND,Wind,1098,megawatthours
9355,2023-12-04T04,CAL,California,WND,Wind,1068,megawatthours
9356,2023-12-04T05,CAL,California,WND,Wind,882,megawatthours
9357,2023-12-04T06,CAL,California,WND,Wind,542,megawatthours
9358,2023-12-04T07,CAL,California,WND,Wind,566,megawatthours
9359,2023-12-04T08,CAL,California,WND,Wind,547,megawatthours
9360,2023-12-04T09,CAL,California,WND,Wind,406,megawatthours
9361,2023-12-04T10,CAL,California,WND,Wind,410,megawatthours
9362,2023-12-04T11,CAL,California,WND,Wind,278,megawatthours
9363,2023-12-04T12,CAL,California,WND,Wind,274,megawatthours
9364,2023-12-04T13,CAL,California,WND,Wind,260,megawatthours
9365,2023-12-04T14,CAL,California,WND,Wind,264,megawatthours
9366,2023-12-04T15,CAL,California,WND,Wind,231,megawatthours
9367,2023-12-04T16,CAL,California,WND,Wind,190,megawatthours
9368,2023-12-04T17,CAL,California,WND,Wind,218,megawatthours
9369,2023-12-04T18,CAL,California,WND,Wind,190,megawatthours
9370,2023-12-04T19,CAL,California,WND,Wind,166,megawatthours
9371,2023-12-04T20,CAL,California,WND,Wind,188,megawatthours
9372,2023-12-04T21,CAL,California,WND,Wind,264,megawatthours
9373,2023-12-04T22,CAL,California,WND,Wind,302,megawatthours
9374,2023-12-04T23,CAL,California,WND,Wind,308,megawatthours
9375,2023-12-05T00,CAL,California,WND,Wind,237,megawatthours
9376,2023-12-05T01,CAL,California,WND,Wind,202,megawatthours
9377,2023-12-05T02,CAL,California,WND,Wind,217,megawatthours
9378,2023-12-05T03,CAL,California,WND,Wind,218,megawatthours
9379,2023-12-05T04,CAL,California,WND,Wind,203,megawatthours
9380,2023-12-05T05,CAL,California,WND,Wind,230,megawatthours
9381,2023-12-05T06,CAL,California,WND,Wind,274,megawatthours
9382,2023-12-05T07,CAL,California,WND,Wind,249,megawatthours
9383,2023-12-05T08,CAL,California,WND,Wind,260,megawatthours
9384,2023-12-05T09,CAL,California,WND,Wind,261,megawatthours
9385,2023-12-05T10,CAL,California,WND,Wind,341,megawatthours
9386,2023-12-05T11,CAL,California,WND,Wind,413,megawatthours
9387,2023-12-05T12,CAL,California,WND,Wind,378,megawatthours
9388,2023-12-05T13,CAL,California,WND,Wind,440,megawatthours
9389,2023-12-05T14,CAL,California,WND,Wind,475,megawatthours
9390,2023-12-05T15,CAL,California,WND,Wind,487,megawatthours
9391,2023-12-05T16,CAL,California,WND,Wind,493,megawatthours
9392,2023-12-05T17,CAL,California,WND,Wind,406,megawatthours
9393,2023-12-05T18,CAL,California,WND,Wind,373,megawatthours
9394,2023-12-05T19,CAL,California,WND,Wind,412,megawatthours
9395,2023-12-05T20,CAL,California,WND,Wind,411,megawatthours
9396,2023-12-05T21,CAL,California,WND,Wind,391,megawatthours
9397,2023-12-05T22,CAL,California,WND,Wind,346,megawatthours
9398,2023-12-05T23,CAL,California,WND,Wind,330,megawatthours
9399,2023-12-06T00,CAL,California,WND,Wind,325,megawatthours
9400,2023-12-06T01,CAL,California,WND,Wind,270,megawatthours
9401,2023-12-06T02,CAL,California,WND,Wind,189,megawatthours
9402,2023-12-06T03,CAL,California,WND,Wind,198,megawatthours
9403,2023-12-06T04,CAL,California,WND,Wind,216,megawatthours
9404,2023-12-06T05,CAL,California,WND,Wind,259,megawatthours
9405,2023-12-06T06,CAL,California,WND,Wind,258,megawatthours
9406,2023-12-06T07,CAL,California,WND,Wind,265,megawatthours
9407,2023-12-06T08,CAL,California,WND,Wind,325,megawatthours
9408,2023-12-06T09,CAL,California,WND,Wind,382,megawatthours
9409,2023-12-06T10,CAL,California,WND,Wind,371,megawatthours
9410,2023-12-06T11,CAL,California,WND,Wind,357,megawatthours
9411,2023-12-06T12,CAL,California,WND,Wind,250,megawatthours
9412,2023-12-06T13,CAL,California,WND,Wind,244,megawatthours
9413,2023-12-06T14,CAL,California,WND,Wind,270,megawatthours
9414,2023-12-06T15,CAL,California,WND,Wind,323,megawatthours
9415,2023-12-06T16,CAL,California,WND,Wind,341,megawatthours
9416,2023-12-06T17,CAL,California,WND,Wind,534,megawatthours
9417,2023-12-06T18,CAL,California,WND,Wind,816,megawatthours
9418,2023-12-06T19,CAL,California,WND,Wind,712,megawatthours
9419,2023-12-06T20,CAL,California,WND,Wind,648,megawatthours
9420,2023-12-06T21,CAL,California,WND,Wind,753,megawatthours
9421,2023-12-06T22,CAL,California,WND,Wind,1034,megawatthours
9422,2023-12-06T23,CAL,California,WND,Wind,1363,megawatthours
9423,2023-12-07T00,CAL,California,WND,Wind,1585,megawatthours
9424,2023-12-07T01,CAL,California,WND,Wind,1534,megawatthours
9425,2023-12-07T02,CAL,California,WND,Wind,1826,megawatthours
9426,2023-12-07T03,CAL,California,WND,Wind,2273,megawatthours
9427,2023-12-07T04,CAL,California,WND,Wind,2573,megawatthours
9428,2023-12-07T05,CAL,California,WND,Wind,3497,megawatthours
9429,2023-12-07T06,CAL,California,WND,Wind,4439,megawatthours
9430,2023-12-07T07,CAL,California,WND,Wind,4335,megawatthours
9431,2023-12-07T08,CAL,California,WND,Wind,4142,megawatthours
9432,2023-12-07T09,CAL,California,WND,Wind,3902,megawatthours
9433,2023-12-07T10,CAL,California,WND,Wind,3738,megawatthours
